"dateEndOfInteraction","dateStartOfInteraction","endOfInteraction","startOfInteraction","subjectID","ID"
"22/04/2024","22/04/2024","17:40:14","17:22:30","ej15",""
"22/04/2024","22/04/2024","18:14:34","17:40:22","ej15",""
"22/04/2024","22/04/2024","21:31:47","19:21:45","ej15",""
"22/04/2024","22/04/2024","23:19:23","21:31:53","ej15",""
"23/04/2024","23/04/2024","10:21:01","08:30:54","ej15",""
"23/04/2024","23/04/2024","17:11:34","16:24:26","ej15",""
"23/04/2024","23/04/2024","19:56:08","17:12:49","ej15",""
"23/04/2024","23/04/2024","21:32:41","19:56:09","ej15",""
"23/04/2024","23/04/2024","21:33:43","21:32:43","ej15",""
"23/04/2024","23/04/2024","21:35:16","21:34:00","ej15",""
"23/04/2024","23/04/2024","22:12:38","21:45:43","ej15",""
"23/04/2024","23/04/2024","22:45:19","22:44:37","ej15",""
"23/04/2024","23/04/2024","23:39:19","23:38:16","ej15",""
"24/04/2024","24/04/2024","08:04:25","07:44:39","ej15",""
"24/04/2024","24/04/2024","10:09:43","08:12:13","ej15",""
"24/04/2024","24/04/2024","13:30:56","10:27:30","ej15",""
"24/04/2024","24/04/2024","17:24:35","16:40:27","ej15",""
"24/04/2024","24/04/2024","18:51:38","17:40:54","ej15",""
"24/04/2024","24/04/2024","22:59:40","22:31:14","ej15",""
"25/04/2024","25/04/2024","09:02:11","08:03:28","ej15",""
"25/04/2024","25/04/2024","09:32:22","09:09:39","ej15",""
"25/04/2024","25/04/2024","17:43:16","17:26:09","ej15",""
"25/04/2024","25/04/2024","18:43:20","17:43:18","ej15",""
"25/04/2024","25/04/2024","19:14:00","18:58:41","ej15",""
"25/04/2024","25/04/2024","21:14:12","19:26:06","ej15",""
"26/04/2024","26/04/2024","13:03:24","09:39:26","ej15",""
"26/04/2024","26/04/2024","14:38:42","14:28:12","ej15",""
"26/04/2024","26/04/2024","15:02:40","15:01:20","ej15",""
"26/04/2024","26/04/2024","15:10:48","15:06:20","ej15",""
"26/04/2024","26/04/2024","15:37:22","15:27:25","ej15",""
"26/04/2024","26/04/2024","16:18:41","16:09:52","ej15",""
"26/04/2024","26/04/2024","17:21:55","17:19:12","ej15",""
"28/04/2024","28/04/2024","11:35:34","11:23:05","ej15",""
"28/04/2024","28/04/2024","12:08:45","11:35:37","ej15",""
"28/04/2024","28/04/2024","13:57:24","12:08:47","ej15",""
"28/04/2024","28/04/2024","14:38:48","14:12:57","ej15",""
"28/04/2024","28/04/2024","15:27:22","15:21:47","ej15",""
"25/03/2024","25/03/2024","19:01:46","18:36:29","hp21",""
"25/03/2024","25/03/2024","19:02:46","19:02:20","hp21",""
"25/03/2024","25/03/2024","19:04:32","19:02:49","hp21",""
"25/03/2024","25/03/2024","19:18:55","19:13:35","hp21",""
"25/03/2024","25/03/2024","19:32:50","19:31:41","hp21",""
"25/03/2024","25/03/2024","19:38:39","19:36:45","hp21",""
"25/03/2024","25/03/2024","19:39:02","19:38:40","hp21",""
"25/03/2024","25/03/2024","19:47:54","19:39:06","hp21",""
"25/03/2024","25/03/2024","19:54:45","19:48:33","hp21",""
"25/03/2024","25/03/2024","19:55:52","19:55:11","hp21",""
"25/03/2024","25/03/2024","20:00:00","19:56:06","hp21",""
"25/03/2024","25/03/2024","20:13:04","20:06:05","hp21",""
"25/03/2024","25/03/2024","20:14:44","20:13:19","hp21",""
"25/03/2024","25/03/2024","20:17:38","20:15:04","hp21",""
"25/03/2024","25/03/2024","20:20:17","20:17:42","hp21",""
"25/03/2024","25/03/2024","20:23:26","20:20:20","hp21",""
"25/03/2024","25/03/2024","20:24:21","20:23:27","hp21",""
"25/03/2024","25/03/2024","20:28:25","20:24:22","hp21",""
"25/03/2024","25/03/2024","20:32:41","20:28:30","hp21",""
"25/03/2024","25/03/2024","20:55:16","20:32:44","hp21",""
"26/03/2024","26/03/2024","00:12:05","00:11:46","hp21",""
"26/03/2024","26/03/2024","00:18:00","00:17:41","hp21",""
"26/03/2024","26/03/2024","00:18:45","00:18:04","hp21",""
"26/03/2024","26/03/2024","00:20:02","00:18:51","hp21",""
"26/03/2024","26/03/2024","00:21:09","00:20:40","hp21",""
"26/03/2024","26/03/2024","00:21:20","00:21:13","hp21",""
"26/03/2024","26/03/2024","00:25:47","00:23:03","hp21",""
"26/03/2024","26/03/2024","00:27:04","00:26:23","hp21",""
"26/03/2024","26/03/2024","00:28:22","00:27:41","hp21",""
"26/03/2024","26/03/2024","00:32:15","00:28:25","hp21",""
"26/03/2024","26/03/2024","00:32:48","00:32:30","hp21",""
"26/03/2024","26/03/2024","00:35:13","00:34:44","hp21",""
"26/03/2024","26/03/2024","00:37:15","00:36:08","hp21",""
"26/03/2024","26/03/2024","00:37:37","00:37:19","hp21",""
"26/03/2024","26/03/2024","00:38:32","00:37:51","hp21",""
"26/03/2024","26/03/2024","00:42:48","00:40:27","hp21",""
"26/03/2024","26/03/2024","00:48:10","00:42:51","hp21",""
"26/03/2024","26/03/2024","00:49:50","00:48:46","hp21",""
"26/03/2024","26/03/2024","00:51:18","00:50:04","hp21",""
"26/03/2024","26/03/2024","00:55:34","00:51:22","hp21",""
"26/03/2024","26/03/2024","00:56:29","00:55:40","hp21",""
"26/03/2024","26/03/2024","01:01:18","01:00:59","hp21",""
"26/03/2024","26/03/2024","01:02:58","01:02:17","hp21",""
"26/03/2024","26/03/2024","01:03:53","01:03:34","hp21",""
"26/03/2024","26/03/2024","01:05:07","01:03:56","hp21",""
"26/03/2024","26/03/2024","01:18:33","01:14:53","hp21",""
"26/03/2024","26/03/2024","01:26:42","01:26:15","hp21",""
"26/03/2024","26/03/2024","02:05:51","01:26:44","hp21",""
"26/03/2024","26/03/2024","02:22:14","02:05:52","hp21",""
"26/03/2024","26/03/2024","02:26:38","02:25:52","hp21",""
"26/03/2024","26/03/2024","02:31:27","02:31:20","hp21",""
"26/03/2024","26/03/2024","03:05:38","02:45:53","hp21",""
"26/03/2024","26/03/2024","03:18:58","03:16:44","hp21",""
"26/03/2024","26/03/2024","03:19:28","03:18:59","hp21",""
"26/03/2024","26/03/2024","03:34:50","03:21:13","hp21",""
"26/03/2024","26/03/2024","03:46:07","03:34:54","hp21",""
"26/03/2024","26/03/2024","04:05:51","03:56:42","hp21",""
"26/03/2024","26/03/2024","04:35:10","04:07:24","hp21",""
"26/03/2024","26/03/2024","04:46:43","04:39:39","hp21",""
"26/03/2024","26/03/2024","05:21:42","04:56:42","hp21",""
"26/03/2024","26/03/2024","05:33:30","05:22:36","hp21",""
"26/03/2024","26/03/2024","05:37:36","05:36:43","hp21",""
"26/03/2024","26/03/2024","05:39:58","05:38:23","hp21",""
"26/03/2024","26/03/2024","05:44:37","05:40:14","hp21",""
"26/03/2024","26/03/2024","05:51:48","05:45:06","hp21",""
"26/03/2024","26/03/2024","05:53:20","05:52:10","hp21",""
"26/03/2024","26/03/2024","06:03:46","06:02:21","hp21",""
"05/04/2024","05/04/2024","13:46:03","13:44:08","hp21",""
"05/04/2024","05/04/2024","14:15:06","14:14:25","hp21",""
"05/04/2024","05/04/2024","14:15:28","14:15:09","hp21",""
"05/04/2024","05/04/2024","14:19:11","14:16:26","hp21",""
"05/04/2024","05/04/2024","15:09:52","15:07:31","hp21",""
"05/04/2024","05/04/2024","15:15:57","15:12:14","hp21",""
"12/04/2024","12/04/2024","17:28:41","17:10:48","mm01",""
"12/04/2024","12/04/2024","18:22:02","18:20:38","mm01",""
"12/04/2024","12/04/2024","18:57:36","18:48:37","mm01",""
"12/04/2024","12/04/2024","18:59:15","18:57:37","mm01",""
"12/04/2024","12/04/2024","19:00:44","18:59:17","mm01",""
"12/04/2024","12/04/2024","19:05:10","19:00:45","mm01",""
"12/04/2024","12/04/2024","19:06:22","19:05:19","mm01",""
"12/04/2024","12/04/2024","19:12:36","19:06:25","mm01",""
"12/04/2024","12/04/2024","19:13:36","19:12:38","mm01",""
"12/04/2024","12/04/2024","19:13:52","19:13:38","mm01",""
"12/04/2024","12/04/2024","19:14:40","19:13:53","mm01",""
"12/04/2024","12/04/2024","19:15:26","19:14:45","mm01",""
"12/04/2024","12/04/2024","19:21:36","19:15:55","mm01",""
"12/04/2024","12/04/2024","19:25:31","19:22:25","mm01",""
"12/04/2024","12/04/2024","19:28:53","19:26:03","mm01",""
"12/04/2024","12/04/2024","19:41:50","19:30:21","mm01",""
"12/04/2024","12/04/2024","19:45:42","19:43:22","mm01",""
"12/04/2024","12/04/2024","20:06:55","20:04:22","mm01",""
"12/04/2024","12/04/2024","20:09:53","20:07:02","mm01",""
"12/04/2024","12/04/2024","20:16:23","20:09:53","mm01",""
"12/04/2024","12/04/2024","20:18:22","20:16:38","mm01",""
"12/04/2024","12/04/2024","20:20:07","20:18:38","mm01",""
"12/04/2024","12/04/2024","20:26:22","20:20:13","mm01",""
"12/04/2024","12/04/2024","20:34:51","20:26:38","mm01",""
"12/04/2024","12/04/2024","20:45:21","20:34:52","mm01",""
"12/04/2024","12/04/2024","20:47:36","20:45:49","mm01",""
"12/04/2024","12/04/2024","21:07:30","21:06:53","mm01",""
"12/04/2024","12/04/2024","21:09:07","21:08:37","mm01",""
"12/04/2024","12/04/2024","21:09:54","21:09:30","mm01",""
"12/04/2024","12/04/2024","21:16:41","21:12:07","mm01",""
"12/04/2024","12/04/2024","21:19:08","21:17:31","mm01",""
"12/04/2024","12/04/2024","21:23:50","21:19:39","mm01",""
"12/04/2024","12/04/2024","21:25:08","21:23:51","mm01",""
"12/04/2024","12/04/2024","21:29:07","21:25:22","mm01",""
"12/04/2024","12/04/2024","21:34:22","21:29:17","mm01",""
"12/04/2024","12/04/2024","21:35:07","21:34:23","mm01",""
"12/04/2024","12/04/2024","21:44:21","21:35:14","mm01",""
"12/04/2024","12/04/2024","21:47:13","21:44:38","mm01",""
"12/04/2024","12/04/2024","21:49:23","21:47:57","mm01",""
"12/04/2024","12/04/2024","21:54:08","21:49:24","mm01",""
"12/04/2024","12/04/2024","21:55:51","21:54:19","mm01",""
"12/04/2024","12/04/2024","21:56:49","21:55:52","mm01",""
"12/04/2024","12/04/2024","22:00:22","21:57:07","mm01",""
"12/04/2024","12/04/2024","22:06:53","22:00:23","mm01",""
"12/04/2024","12/04/2024","22:12:22","22:07:37","mm01",""
"12/04/2024","12/04/2024","22:19:21","22:12:23","mm01",""
"12/04/2024","12/04/2024","22:29:37","22:19:23","mm01",""
"12/04/2024","12/04/2024","22:33:35","22:29:38","mm01",""
"12/04/2024","12/04/2024","22:35:23","22:33:53","mm01",""
"12/04/2024","12/04/2024","22:44:52","22:35:27","mm01",""
"12/04/2024","12/04/2024","22:49:37","22:45:23","mm01",""
"12/04/2024","12/04/2024","22:50:55","22:50:22","mm01",""
"12/04/2024","12/04/2024","22:54:49","22:51:12","mm01",""
"12/04/2024","12/04/2024","22:55:53","22:55:23","mm01",""
"12/04/2024","12/04/2024","22:57:37","22:56:07","mm01",""
"12/04/2024","12/04/2024","23:03:37","22:58:08","mm01",""
"12/04/2024","12/04/2024","23:05:21","23:03:53","mm01",""
"12/04/2024","12/04/2024","23:07:53","23:05:29","mm01",""
"12/04/2024","12/04/2024","23:14:36","23:08:03","mm01",""
"12/04/2024","12/04/2024","23:21:40","23:14:42","mm01",""
"12/04/2024","12/04/2024","23:29:31","23:21:52","mm01",""
"12/04/2024","12/04/2024","23:30:43","23:29:52","mm01",""
"12/04/2024","12/04/2024","23:37:53","23:31:20","mm01",""
"12/04/2024","12/04/2024","23:40:07","23:38:04","mm01",""
"12/04/2024","12/04/2024","23:43:07","23:41:53","mm01",""
"12/04/2024","12/04/2024","23:57:53","23:43:23","mm01",""
"12/04/2024","12/04/2024","00:09:53","23:58:21","mm01",""
"13/04/2024","13/04/2024","00:13:21","00:10:37","mm01",""
"13/04/2024","13/04/2024","00:17:23","00:14:02","mm01",""
"13/04/2024","13/04/2024","00:19:30","00:17:24","mm01",""
"15/04/2024","15/04/2024","18:11:32","18:09:20","mm01",""
"15/04/2024","15/04/2024","18:18:51","18:17:59","mm01",""
"15/04/2024","15/04/2024","18:26:11","18:22:00","mm01",""
"15/04/2024","15/04/2024","18:35:17","18:26:29","mm01",""
"15/04/2024","15/04/2024","18:48:20","18:35:17","mm01",""
"15/04/2024","15/04/2024","19:14:08","18:48:31","mm01",""
"15/04/2024","15/04/2024","19:56:09","19:14:19","mm01",""
"15/04/2024","15/04/2024","20:10:42","19:56:25","mm01",""
"15/04/2024","15/04/2024","20:15:52","20:10:45","mm01",""
"15/04/2024","15/04/2024","20:30:16","20:18:58","mm01",""
"15/04/2024","15/04/2024","20:31:11","20:30:53","mm01",""
"15/04/2024","15/04/2024","20:36:44","20:31:53","mm01",""
"15/04/2024","15/04/2024","20:37:47","20:37:28","mm01",""
"15/04/2024","15/04/2024","20:42:20","20:41:47","mm01",""
"15/04/2024","15/04/2024","20:47:04","20:45:11","mm01",""
"15/04/2024","15/04/2024","20:48:08","20:47:04","mm01",""
"15/04/2024","15/04/2024","22:20:18","22:17:17","mm01",""
"15/04/2024","15/04/2024","22:20:43","22:20:21","mm01",""
"15/04/2024","15/04/2024","22:23:09","22:20:46","mm01",""
"15/04/2024","15/04/2024","22:48:56","22:23:17","mm01",""
"15/04/2024","15/04/2024","22:55:19","22:49:00","mm01",""
"15/04/2024","15/04/2024","22:56:32","22:55:30","mm01",""
"15/04/2024","15/04/2024","22:57:05","22:56:39","mm01",""
"15/04/2024","15/04/2024","22:58:45","22:57:09","mm01",""
"15/04/2024","15/04/2024","23:00:34","22:59:22","mm01",""
"15/04/2024","15/04/2024","23:25:35","23:00:41","mm01",""
"16/04/2024","16/04/2024","06:50:32","06:49:52","mm01",""
"16/04/2024","16/04/2024","06:53:22","06:50:35","mm01",""
"16/04/2024","16/04/2024","06:54:30","06:53:29","mm01",""
"16/04/2024","16/04/2024","06:56:20","06:54:36","mm01",""
"16/04/2024","16/04/2024","06:57:56","06:56:21","mm01",""
"16/04/2024","16/04/2024","07:18:13","07:15:09","mm01",""
"16/04/2024","16/04/2024","07:30:37","07:24:36","mm01",""
"16/04/2024","16/04/2024","07:31:21","07:31:02","mm01",""
"16/04/2024","16/04/2024","07:34:05","07:32:06","mm01",""
"16/04/2024","16/04/2024","07:35:51","07:34:48","mm01",""
"12/04/2024","12/04/2024","17:11:58","17:10:46","mm02",""
"12/04/2024","12/04/2024","17:13:12","17:12:03","mm02",""
"12/04/2024","12/04/2024","17:17:00","17:14:54","mm02",""
"12/04/2024","12/04/2024","17:23:29","17:17:20","mm02",""
"12/04/2024","12/04/2024","17:24:12","17:23:54","mm02",""
"12/04/2024","12/04/2024","17:26:55","17:24:59","mm02",""
"12/04/2024","12/04/2024","17:29:29","17:27:22","mm02",""
"12/04/2024","12/04/2024","18:19:43","18:18:15","mm02",""
"12/04/2024","12/04/2024","18:26:00","18:25:29","mm02",""
"12/04/2024","12/04/2024","18:38:39","18:36:39","mm02",""
"12/04/2024","12/04/2024","18:44:16","18:41:43","mm02",""
"12/04/2024","12/04/2024","18:53:09","18:48:13","mm02",""
"12/04/2024","12/04/2024","18:53:32","18:53:14","mm02",""
"12/04/2024","12/04/2024","18:57:58","18:53:39","mm02",""
"12/04/2024","12/04/2024","19:04:15","18:58:08","mm02",""
"12/04/2024","12/04/2024","19:05:11","19:04:20","mm02",""
"12/04/2024","12/04/2024","19:09:26","19:06:44","mm02",""
"12/04/2024","12/04/2024","19:18:52","19:11:29","mm02",""
"12/04/2024","12/04/2024","19:19:48","19:18:56","mm02",""
"12/04/2024","12/04/2024","19:22:23","19:20:40","mm02",""
"12/04/2024","12/04/2024","19:26:42","19:22:29","mm02",""
"12/04/2024","12/04/2024","19:42:29","19:26:55","mm02",""
"12/04/2024","12/04/2024","19:46:09","19:43:10","mm02",""
"12/04/2024","12/04/2024","19:54:43","19:53:15","mm02",""
"12/04/2024","12/04/2024","19:56:28","19:55:11","mm02",""
"12/04/2024","12/04/2024","20:00:26","19:58:54","mm02",""
"12/04/2024","12/04/2024","20:04:15","20:03:38","mm02",""
"12/04/2024","12/04/2024","20:09:49","20:04:41","mm02",""
"12/04/2024","12/04/2024","20:10:36","20:09:50","mm02",""
"12/04/2024","12/04/2024","20:12:40","20:10:37","mm02",""
"12/04/2024","12/04/2024","20:14:13","20:12:41","mm02",""
"12/04/2024","12/04/2024","20:17:00","20:14:15","mm02",""
"12/04/2024","12/04/2024","20:17:24","20:17:04","mm02",""
"12/04/2024","12/04/2024","20:19:41","20:17:24","mm02",""
"12/04/2024","12/04/2024","20:26:11","20:19:42","mm02",""
"12/04/2024","12/04/2024","20:30:05","20:26:55","mm02",""
"12/04/2024","12/04/2024","20:30:36","20:30:09","mm02",""
"12/04/2024","12/04/2024","20:34:25","20:30:42","mm02",""
"12/04/2024","12/04/2024","20:37:26","20:35:10","mm02",""
"12/04/2024","12/04/2024","20:43:25","20:37:27","mm02",""
"12/04/2024","12/04/2024","20:44:25","20:43:26","mm02",""
"12/04/2024","12/04/2024","20:45:25","20:44:26","mm02",""
"12/04/2024","12/04/2024","20:47:35","20:46:25","mm02",""
"12/04/2024","12/04/2024","20:53:23","20:52:27","mm02",""
"12/04/2024","12/04/2024","20:56:07","20:55:35","mm02",""
"12/04/2024","12/04/2024","20:59:38","20:57:26","mm02",""
"12/04/2024","12/04/2024","20:59:58","20:59:41","mm02",""
"12/04/2024","12/04/2024","21:01:25","21:00:12","mm02",""
"12/04/2024","12/04/2024","21:08:00","21:02:55","mm02",""
"12/04/2024","12/04/2024","21:10:32","21:08:55","mm02",""
"12/04/2024","12/04/2024","21:13:53","21:11:05","mm02",""
"12/04/2024","12/04/2024","21:28:29","21:14:40","mm02",""
"12/04/2024","12/04/2024","21:34:08","21:28:31","mm02",""
"12/04/2024","12/04/2024","21:38:26","21:34:39","mm02",""
"12/04/2024","12/04/2024","21:54:25","21:38:59","mm02",""
"12/04/2024","12/04/2024","21:56:39","21:55:26","mm02",""
"12/04/2024","12/04/2024","21:59:08","21:56:40","mm02",""
"12/04/2024","12/04/2024","22:01:26","21:59:25","mm02",""
"12/04/2024","12/04/2024","22:20:25","22:01:57","mm02",""
"12/04/2024","12/04/2024","22:35:24","22:21:40","mm02",""
"12/04/2024","12/04/2024","22:37:26","22:35:25","mm02",""
"12/04/2024","12/04/2024","22:50:56","22:38:11","mm02",""
"12/04/2024","12/04/2024","22:57:10","22:51:42","mm02",""
"12/04/2024","12/04/2024","23:00:15","22:57:11","mm02",""
"12/04/2024","12/04/2024","23:01:40","23:00:22","mm02",""
"12/04/2024","12/04/2024","23:02:40","23:01:41","mm02",""
"12/04/2024","12/04/2024","23:21:09","23:02:41","mm02",""
"12/04/2024","12/04/2024","23:24:40","23:21:40","mm02",""
"12/04/2024","12/04/2024","23:29:39","23:24:42","mm02",""
"12/04/2024","12/04/2024","23:44:05","23:29:40","mm02",""
"12/04/2024","12/04/2024","23:44:52","23:44:06","mm02",""
"12/04/2024","12/04/2024","23:53:06","23:44:52","mm02",""
"12/04/2024","12/04/2024","00:02:56","23:53:08","mm02",""
"13/04/2024","13/04/2024","00:06:25","00:03:09","mm02",""
"13/04/2024","13/04/2024","00:14:10","00:06:27","mm02",""
"13/04/2024","13/04/2024","00:17:11","00:14:11","mm02",""
"13/04/2024","13/04/2024","00:19:19","00:17:40","mm02",""
"15/04/2024","15/04/2024","18:10:26","18:09:19","mm02",""
"15/04/2024","15/04/2024","18:10:48","18:10:29","mm02",""
"15/04/2024","15/04/2024","18:20:38","18:17:54","mm02",""
"15/04/2024","15/04/2024","18:23:50","18:21:02","mm02",""
"15/04/2024","15/04/2024","18:25:09","18:24:10","mm02",""
"15/04/2024","15/04/2024","18:26:42","18:26:00","mm02",""
"15/04/2024","15/04/2024","18:27:58","18:26:50","mm02",""
"15/04/2024","15/04/2024","18:30:43","18:28:03","mm02",""
"15/04/2024","15/04/2024","18:38:27","18:30:54","mm02",""
"15/04/2024","15/04/2024","18:48:15","18:38:59","mm02",""
"15/04/2024","15/04/2024","19:21:25","18:49:49","mm02",""
"15/04/2024","15/04/2024","19:36:09","19:24:27","mm02",""
"15/04/2024","15/04/2024","19:43:15","19:36:45","mm02",""
"15/04/2024","15/04/2024","19:44:36","19:43:24","mm02",""
"15/04/2024","15/04/2024","19:55:14","19:45:27","mm02",""
"15/04/2024","15/04/2024","20:04:21","19:55:18","mm02",""
"15/04/2024","15/04/2024","20:04:42","20:04:27","mm02",""
"15/04/2024","15/04/2024","20:05:17","20:05:13","mm02",""
"15/04/2024","15/04/2024","20:10:53","20:08:39","mm02",""
"15/04/2024","15/04/2024","20:13:26","20:11:09","mm02",""
"15/04/2024","15/04/2024","20:29:44","20:14:26","mm02",""
"15/04/2024","15/04/2024","20:31:48","20:30:08","mm02",""
"15/04/2024","15/04/2024","20:43:24","20:32:29","mm02",""
"15/04/2024","15/04/2024","20:51:47","20:46:44","mm02",""
"15/04/2024","15/04/2024","21:10:37","21:09:32","mm02",""
"15/04/2024","15/04/2024","21:55:55","21:49:20","mm02",""
"15/04/2024","15/04/2024","22:03:00","22:01:55","mm02",""
"15/04/2024","15/04/2024","22:10:11","22:09:44","mm02",""
"15/04/2024","15/04/2024","22:36:37","22:17:03","mm02",""
"15/04/2024","15/04/2024","22:41:10","22:39:14","mm02",""
"15/04/2024","15/04/2024","22:49:08","22:41:12","mm02",""
"15/04/2024","15/04/2024","22:54:01","22:50:36","mm02",""
"15/04/2024","15/04/2024","23:15:12","22:54:04","mm02",""
"16/04/2024","16/04/2024","06:45:52","06:41:37","mm02",""
"16/04/2024","16/04/2024","06:47:22","06:45:57","mm02",""
"16/04/2024","16/04/2024","06:51:08","06:47:23","mm02",""
"16/04/2024","16/04/2024","06:58:16","06:51:12","mm02",""
"16/04/2024","16/04/2024","07:18:09","07:14:54","mm02",""
"16/04/2024","16/04/2024","07:32:57","07:24:41","mm02",""
"16/04/2024","16/04/2024","07:36:17","07:33:13","mm02",""
"17/04/2024","17/04/2024","11:10:33","11:08:47","mt28",""
"17/04/2024","17/04/2024","11:13:31","11:10:48","mt28",""
"17/04/2024","17/04/2024","11:14:26","11:13:42","mt28",""
"17/04/2024","17/04/2024","11:17:38","11:14:30","mt28",""
"17/04/2024","17/04/2024","11:26:30","11:25:23","mt28",""
"17/04/2024","17/04/2024","11:27:57","11:26:31","mt28",""
"17/04/2024","17/04/2024","11:41:16","11:38:50","mt28",""
"17/04/2024","17/04/2024","11:44:51","11:42:05","mt28",""
"17/04/2024","17/04/2024","11:48:04","11:45:05","mt28",""
"17/04/2024","17/04/2024","11:52:39","11:48:14","mt28",""
"17/04/2024","17/04/2024","11:53:20","11:52:48","mt28",""
"17/04/2024","17/04/2024","11:54:49","11:53:50","mt28",""
"17/04/2024","17/04/2024","11:55:31","11:54:49","mt28",""
"17/04/2024","17/04/2024","11:57:28","11:56:32","mt28",""
"17/04/2024","17/04/2024","11:58:37","11:57:30","mt28",""
"17/04/2024","17/04/2024","12:03:25","12:01:40","mt28",""
"17/04/2024","17/04/2024","12:09:13","12:05:44","mt28",""
"17/04/2024","17/04/2024","12:11:58","12:09:53","mt28",""
"17/04/2024","17/04/2024","12:15:00","12:12:13","mt28",""
"17/04/2024","17/04/2024","12:16:58","12:15:44","mt28",""
"17/04/2024","17/04/2024","12:18:27","12:17:15","mt28",""
"17/04/2024","17/04/2024","12:22:09","12:18:30","mt28",""
"17/04/2024","17/04/2024","12:23:04","12:22:13","mt28",""
"17/04/2024","17/04/2024","12:24:11","12:23:19","mt28",""
"17/04/2024","17/04/2024","12:25:18","12:24:14","mt28",""
"17/04/2024","17/04/2024","12:26:46","12:25:32","mt28",""
"17/04/2024","17/04/2024","12:27:42","12:26:50","mt28",""
"17/04/2024","17/04/2024","12:30:22","12:27:45","mt28",""
"17/04/2024","17/04/2024","12:36:33","12:32:50","mt28",""
"17/04/2024","17/04/2024","12:38:21","12:36:49","mt28",""
"17/04/2024","17/04/2024","12:40:13","12:38:56","mt28",""
"17/04/2024","17/04/2024","12:44:24","12:44:03","mt28",""
"17/04/2024","17/04/2024","12:45:36","12:44:36","mt28",""
"17/04/2024","17/04/2024","12:51:44","12:48:55","mt28",""
"17/04/2024","17/04/2024","12:55:05","12:52:48","mt28",""
"17/04/2024","17/04/2024","12:57:51","12:55:19","mt28",""
"17/04/2024","17/04/2024","13:00:16","12:58:50","mt28",""
"17/04/2024","17/04/2024","13:01:55","13:01:14","mt28",""
"17/04/2024","17/04/2024","13:03:13","13:02:17","mt28",""
"17/04/2024","17/04/2024","13:04:42","13:04:01","mt28",""
"17/04/2024","17/04/2024","13:06:33","13:04:49","mt28",""
"17/04/2024","17/04/2024","13:06:55","13:06:36","mt28",""
"17/04/2024","17/04/2024","13:10:10","13:08:15","mt28",""
"17/04/2024","17/04/2024","13:10:32","13:10:12","mt28",""
"17/04/2024","17/04/2024","13:16:04","13:10:33","mt28",""
"17/04/2024","17/04/2024","13:16:26","13:16:05","mt28",""
"17/04/2024","17/04/2024","13:22:51","13:17:53","mt28",""
"17/04/2024","17/04/2024","13:25:15","13:23:24","mt28",""
"17/04/2024","17/04/2024","13:27:30","13:25:17","mt28",""
"17/04/2024","17/04/2024","13:28:27","13:27:42","mt28",""
"17/04/2024","17/04/2024","13:31:49","13:29:26","mt28",""
"17/04/2024","17/04/2024","13:33:36","13:32:59","mt28",""
"17/04/2024","17/04/2024","13:40:55","13:34:11","mt28",""
"17/04/2024","17/04/2024","13:45:39","13:42:21","mt28",""
"17/04/2024","17/04/2024","13:50:45","13:46:24","mt28",""
"17/04/2024","17/04/2024","13:54:39","13:52:26","mt28",""
"17/04/2024","17/04/2024","13:58:10","13:54:45","mt28",""
"17/04/2024","17/04/2024","14:03:16","14:00:01","mt28",""
"17/04/2024","17/04/2024","14:04:27","14:03:47","mt28",""
"17/04/2024","17/04/2024","14:07:37","14:04:30","mt28",""
"17/04/2024","17/04/2024","14:08:23","14:07:39","mt28",""
"17/04/2024","17/04/2024","14:10:27","14:08:39","mt28",""
"17/04/2024","17/04/2024","14:17:46","14:11:41","mt28",""
"17/04/2024","17/04/2024","14:18:55","14:18:05","mt28",""
"17/04/2024","17/04/2024","14:19:40","14:19:20","mt28",""
"17/04/2024","17/04/2024","14:22:52","14:20:25","mt28",""
"17/04/2024","17/04/2024","14:23:42","14:23:00","mt28",""
"17/04/2024","17/04/2024","14:28:38","14:23:56","mt28",""
"17/04/2024","17/04/2024","14:33:30","14:28:42","mt28",""
"17/04/2024","17/04/2024","14:39:52","14:34:25","mt28",""
"17/04/2024","17/04/2024","14:40:13","14:40:02","mt28",""
"17/04/2024","17/04/2024","14:46:50","14:41:26","mt28",""
"17/04/2024","17/04/2024","14:50:40","14:49:54","mt28",""
"17/04/2024","17/04/2024","14:53:29","14:51:05","mt28",""
"17/04/2024","17/04/2024","14:55:47","14:53:40","mt28",""
"17/04/2024","17/04/2024","14:57:56","14:56:42","mt28",""
"17/04/2024","17/04/2024","15:00:06","14:58:09","mt28",""
"17/04/2024","17/04/2024","15:02:30","15:01:09","mt28",""
"17/04/2024","17/04/2024","15:04:11","15:02:44","mt28",""
"17/04/2024","17/04/2024","15:07:17","15:04:27","mt28",""
"17/04/2024","17/04/2024","15:11:33","15:07:45","mt28",""
"17/04/2024","17/04/2024","15:16:18","15:12:07","mt28",""
"17/04/2024","17/04/2024","15:17:47","15:16:51","mt28",""
"17/04/2024","17/04/2024","15:19:51","15:18:43","mt28",""
"17/04/2024","17/04/2024","15:24:11","15:20:13","mt28",""
"17/04/2024","17/04/2024","15:26:09","15:24:16","mt28",""
"17/04/2024","17/04/2024","15:27:56","15:26:52","mt28",""
"17/04/2024","17/04/2024","15:29:42","15:27:58","mt28",""
"17/04/2024","17/04/2024","15:34:14","15:30:49","mt28",""
